Lipids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
SM42:1,1.346998215,0.80468476,0.916798313,1.494934992,0.468303572,0.558974053,0.583690933,0.385096559,0.357847908,0.549217403,0.59620408,0.310174151,0.7471259,0.294198515,1.265377221,0.923653996,0.598016266,0.654362173,0.416624,0.891383664,0.994959947,0.956337852,0.774550482,0.660896862,1.114610034,0.77028257,1.291636648,1.695586896,1.605430552,0.548263901,1.251640568,2.493517479,1.041942371,1.411765065,1.738502185,0.320950422,1.095407576,1.850413589,1.728749764,1.326999037,1.225668268,1.291526779,1.082270749,0.853456908,2.051579203,1.60636027,0.56385653,0.738515769,0.686710626,1.280651892,0.86573163,0.492275747,0.637658973,0.81848848,0.848812092,0.720042021,0.618428728,0.64342774,0.530708876,0.679703969,1.094506398,0.623569355,0.429510815,0.396997308,0.799276697,1.097772694,0.867955052,0.53269099,0.532150167,1.047595481,0.828908656,0.549180686,0.394570939,0.59425944,0.560878202,0.96492835,1.032544255,1.288175004,1.443171314,1.046163379,1.544005632,1.308232734,1.363856275,1.645324989,0.734798674,1.006238901,0.821592704,0.985003932,1.134725885,0.849425733,0.885575414,1.075199248,2.229416861,1.319025339,1.480701601,2.740185044,1.460509914,1.651844319,1.235353667,1.154704238,1.728771741,0.869753449,0.877680353,0.628779439,0.166678874,1.654862737,2.305055816,2.363949547,0.747394573,0.660873298,1.392344683,1.084321673,0.53801895,0.815860039,0.799157925,0.62804217,0.760289831,1.256910576,1.016300416,1.342582733,0.847390121,1.445892257,1.386214544,1.241082235,0.895406964,1.95030537,0.674667255,0.74215975,1.417040472,1.999249738,1.517902525,0.490742663,0.749684402,0.736246607,0.487021449,1.362642984,0.721382102,1.11504633,1.063050805,0.717829624,1.696286438,2.46361486,1.105150665,0.709842385,1.909876843,1.332686136,0.513872217,0.952406776,1.00471791,0.695382352,0.784933687,0.883356874,0.429457847,0.607139597,1.368287145,1.027858508,1.147705387,0.925090838,0.516902155,0.882630242,1.031925499,0.532074823,0.435230423,1.188391686,0.88548685,1.74677445,1.342125543,0.489311128,0.817465337,0.327764433,1.230525805,0.607625014,0.471540334,1.33249108,0.488709272,0.819104243,0.723979509,0.721903977,0.558387393,0.545481399,1.327684958,1.219166456,0.780796214,1.28018696,1.475338715,0.244644568,0.434212493,0.699830075,0.601204471,0.809329389,0.296292694,1.146161265,0.769102074,0.728660321,0.833595461,0.901734072,0.443924375,0.951729432,0.678619211,1.861084078,1.694206827,1.104996717,1.286170554,0.975217658,0.928667096,1.227172029,1.579548288,1.324492645,0.581959356,0.709664978,0.64680614,0.985811193,0.869692366,0.63836001,1.195968903,0.923254224,1.199283026,0.728416278,0.377092958,0.406350202,0.777561941,0.543357642,1.339874067,0.800590626,2.174070008,0.994492283,2.407457666,1.461597746,1.337692558,1.450783982,1.70555508,1.10473608,1.251219737,1.551806607,0.984683925,1.51719757,1.069227941,0.973382616,1.249433877,1.366286011,0.86077033,0.247054058,0.542961921,1.363457585,0.795862648,1.594621031,1.080537393,0.65885454,1.432254809,1.487772937,0.796083437,0.407602878,0.916385364,0.455340784,0.372676413,0.4652536,0.667475696
SM41:1,1.929910334,0.625378171,1.112841953,2.071541338,0.117401955,0.77297935,0.297851401,0.096309134,0.080948636,0.355796675,0.791653906,0.074162114,0.407943651,0.055264219,1.71435537,1.010745958,0.104635806,0.473662185,0.456432956,1.156452715,1.120086586,1.172244971,0.72710695,0.259832452,1.171099608,0.567505941,1.461779082,1.485700563,1.839649174,0.202851726,1.043238502,4.173052218,0.802639574,1.198972853,1.961049698,0.204084714,1.109579119,3.023652069,1.64737614,1.388079863,0.726085215,0.757367556,0.723877718,0.513803472,3.260932932,2.332250694,0.258195219,0.507899741,0.54302325,1.028991807,1.127671558,0.350849715,0.54473201,1.325948443,0.951502435,0.65033945,0.714907773,0.632595461,0.617711454,0.533698446,1.108455088,0.588932594,0.248042206,0.242049646,1.462286531,1.970036385,1.016628105,0.488798771,0.598750658,1.31809271,1.267533146,0.427522225,0.176294772,0.583137067,0.450710498,1.094450783,0.819670911,1.284490612,1.425336142,0.799637125,0.850310411,1.278531496,0.565633176,1.811630279,0.490096904,1.143427306,1.070435015,0.945018114,1.231844728,0.75009615,0.643549515,1.198235513,2.798339784,1.053691916,1.192486964,2.648192684,0.634801278,1.815627176,1.092656563,1.31161296,0.693346695,0.614604931,0.324021327,0.091973433,-0.004471485,0.336702279,0.608022867,0.834294527,0.040189715,0.123838063,0.688535158,0.325025818,0.082237287,0.44241312,0.528383307,0.359652538,0.243765275,1.107573708,0.582302018,0.186655104,0.883113027,0.510440919,0.817356081,1.730956558,1.202959701,2.692673221,0.923149211,1.11742934,1.226347946,3.279836796,2.237553166,0.5988369,0.709776378,1.008827868,0.759469784,1.544046613,0.597059661,1.279665084,1.588998935,0.305623752,2.314646068,2.625026345,1.565818875,1.027977764,0.25710333,0.326360043,0.087048542,1.179411014,1.1338901,0.72908363,1.14209232,1.011484273,0.095507383,0.547220052,1.502418491,0.903052818,0.876891406,0.54624969,0.147411548,0.359183469,1.077939478,0.721436956,0.761183472,2.39056951,1.916319474,2.557705848,1.160765572,0.498202894,1.112861648,0.391119118,2.169223395,1.042238918,0.842246059,2.644763561,1.332026444,1.859898961,1.237835317,1.604709898,0.702340754,1.154451934,1.97537432,1.267667501,0.866536138,1.075786469,0.904255369,0.306448205,0.676504941,1.515332201,0.971397632,1.053897958,0.573547238,2.11350852,0.313290503,0.121450059,0.089255223,0.174185828,0.578470477,0.845174709,0.027446644,0.537515609,1.60156206,1.117005934,1.473659888,0.596363462,0.298030742,0.173100999,0.633040447,0.797610765,0.446178668,0.212029742,0.113970425,0.945505918,0.449891789,1.03612797,1.971688071,1.359251083,2.079522336,1.133119017,0.871615942,0.850367122,1.416184552,0.833802483,2.66511996,0.667087519,2.817828616,0.438037767,1.752257358,1.338693911,2.390401509,2.359004594,3.316702465,1.604089141,0.365240433,1.403600066,0.388339153,0.688321146,1.127774493,0.996628808,1.001452504,1.140013188,0.74184455,0.136949212,0.669189089,1.904283782,1.292450017,1.848131088,1.057931875,0.938952143,2.177083167,1.425050078,1.351152755,0.237170185,1.158800465,0.567849607,0.376450084,0.115941545,0.029202217
SM40:1,1.519983359,0.721486164,0.928861412,1.627868782,0.268001507,0.703992722,0.464843265,0.259438915,0.243281801,0.547956787,0.591732584,0.228306419,0.509892319,0.222382778,1.355508858,0.803212954,0.467545611,0.606171645,0.527172188,0.981109522,1.08199477,0.957271237,0.69925323,0.709863085,1.256987952,0.733311162,1.528211055,1.584792394,1.670125486,0.566553961,1.078930312,2.609132275,0.775228378,1.232947458,1.633891669,0.353564098,1.281623047,2.254713469,1.421215517,1.53891846,0.9856921,0.839883668,0.872915417,0.742788616,2.289947057,1.926634039,0.429007826,0.958629045,0.939915952,1.325243222,1.064159213,0.514834397,0.612420088,0.91942296,0.871708214,0.660445085,0.669610673,0.688029255,1.009703693,0.737813469,0.905939744,0.754042357,0.43412235,0.35410135,1.44361829,1.355537502,1.031994295,0.666998126,0.598232393,1.027372146,1.104772549,0.590389951,0.309523576,0.800600548,0.466462861,0.832435876,0.914928098,1.256305609,1.177341165,1.257636902,1.195849684,1.312693158,1.061634669,1.742058343,0.608104982,1.418290312,0.921033157,1.259904429,1.114119034,0.873722442,0.927552386,1.250575982,2.111067784,1.054577521,1.067380673,2.403131731,1.195348862,1.526396393,1.108604395,1.276960856,0.915613984,0.697994571,0.299488335,0.251840019,-0.030116383,0.991420098,0.852731869,0.541818828,0.23172377,0.153786397,1.004165919,0.922906222,0.174680778,0.731150528,0.736553265,0.417249008,0.518035414,1.222752217,0.747137653,0.669816853,0.765858064,0.838374974,0.988464771,1.577875741,1.594199581,2.345416335,1.109926859,0.909017846,0.935072958,1.568713869,1.735240059,0.962146962,0.873848888,1.016938184,0.725571798,1.715979665,0.732766627,1.468153701,1.557490698,0.302324252,1.186233429,1.539680269,1.470469978,0.877873513,1.33487401,0.745919816,0.472236386,0.889086585,1.065655538,0.836467692,0.874318278,1.102267076,0.303500637,0.918841422,1.587526222,0.910260601,0.978130448,0.853010521,0.286317678,0.787448821,1.167306351,0.778859714,0.829094376,2.113246247,1.398164804,2.005044025,1.419994038,0.89273342,1.128029472,0.630733889,1.985728732,0.997758591,0.804688993,2.055195365,1.538824063,1.508827947,0.916732509,0.982964436,0.578478598,0.860083239,1.656318355,1.197628235,0.67317436,1.020463865,1.203425405,0.46753028,0.694527661,1.167059007,0.850913028,0.891884778,0.540107554,1.486096812,0.45105085,0.261827676,0.278883074,0.495215447,0.754407287,1.12126608,0.225755805,0.884271235,1.578914477,1.003544647,1.255012171,0.810379474,0.722686675,0.555604719,0.879194589,1.207322362,0.69549376,0.486333555,0.360836865,1.028362966,0.671300727,0.978207597,1.55630811,1.049049142,1.713976602,0.923580663,0.920598117,0.813675577,1.049609506,0.784915193,1.743392132,0.780069724,2.212213839,0.752458023,1.788184051,1.385873038,2.090523831,1.802564127,2.207400529,1.351992995,0.682280746,1.220602284,0.635733661,1.090744772,0.946071356,0.813086599,0.907196244,1.066913373,1.150794048,0.430261186,0.955790849,1.808636069,1.077382253,1.713473269,1.01503256,0.824002221,1.78476891,1.418817484,1.091278339,0.526996131,1.380650786,0.676426507,0.624461206,0.239976877,0.253035067
SM34:2,1.29658431,0.865091681,0.886892233,1.396242031,0.529213558,0.820499027,0.831024404,0.432198485,0.43460839,0.769090002,0.845559447,0.608035172,1.004092177,0.486894137,1.098652351,1.069873013,0.751966417,0.87796092,1.073616174,1.106870199,1.163332447,0.850935345,0.812929187,0.844584778,0.958536098,0.721341776,1.167506895,1.30135632,1.340894744,0.743191198,0.746640543,1.452895697,0.674323267,0.785030763,1.189261933,0.55747679,0.87762992,1.996114699,0.972495553,0.862643301,1.312432733,0.557159385,0.887890016,0.673642536,1.683470902,1.537138479,0.735281439,0.919061644,0.825538769,0.819558265,1.142059919,0.921077912,0.880529881,1.43954076,0.79216767,0.88764067,1.012585732,0.851549653,0.910250216,0.802203203,1.285288231,1.085504064,0.790400343,0.573214923,1.223934016,1.509424853,1.551677051,1.278387015,0.783529491,0.934761159,1.260127307,0.926984572,0.812372302,1.282755165,0.84423843,1.259490641,0.944116216,0.920494376,1.154132368,1.163879338,0.889999759,1.23717074,0.817227256,1.344035705,0.468288632,0.907972544,1.016710626,1.460294987,1.085532469,1.066916068,0.868224281,1.345735793,1.568616225,1.12442283,0.774689815,1.068618436,0.716525558,0.918136753,0.882442643,0.763435327,1.62587504,0.828606663,0.572411155,0.851765896,0.691667076,1.727678053,1.384676362,0.84082616,0.745799732,0.741145607,1.106776873,1.367185755,0.926966767,0.708048691,0.918551956,0.653834673,0.461175712,1.171090486,0.734501766,0.7160439,0.54494256,1.749253228,1.467074309,0.856600447,0.938042923,0.930470416,0.653621486,0.952514741,0.893010967,1.151519689,1.555456712,0.872647883,1.003295476,0.871152995,0.97218037,1.30107821,0.718960425,1.084948642,1.018115009,0.469415352,0.901545848,1.288805994,1.391352465,0.980000339,1.307464837,1.416835981,0.737876113,0.956473296,0.79935568,0.877076381,0.596360376,0.74296591,0.743733025,0.869402916,1.241013173,1.106708169,1.186002364,1.127256068,0.86201906,1.089616809,1.411637469,0.909067667,0.929407521,1.408739211,1.062508025,1.580980987,1.243908074,1.066248108,1.169245805,1.029911973,1.567341773,0.721000906,0.71062308,1.307797958,0.68122555,1.293070741,0.829987619,0.718076006,1.04065639,0.805594193,0.901617458,1.554011286,0.890242641,1.01484239,1.204224923,0.703329065,0.941713382,0.753644012,0.694345876,0.823069553,0.362501952,1.541446792,0.760321851,0.546607556,0.75817261,1.088037855,0.832672029,1.349017318,1.120032357,1.139006798,1.751480242,1.231465703,1.284059778,1.26964772,1.021914426,0.958549319,1.352244883,1.429788266,0.785487616,0.867888717,0.826688734,0.937237458,0.814078436,1.274371146,0.870489429,1.1067727,1.232523514,0.950031063,0.936776088,0.547323245,1.076364324,0.961800719,1.306218032,0.817911416,1.592286001,1.009567151,1.663169045,1.560825716,1.454376436,0.887985507,1.211132489,1.187131042,0.701722045,1.062885443,0.776794498,0.730236514,0.792900137,0.681856065,0.960473694,1.068957056,1.177741642,0.423759917,0.764446901,1.003935535,0.72253245,1.174221372,1.272199873,1.014502701,1.154455161,1.089461798,0.86310717,0.76249445,1.442973936,0.717724874,0.806640129,0.993126343,0.78859304
SM 42:3,1.601374687,0.879002288,1.033659028,1.771211558,0.36921486,0.687698419,0.585099079,0.377469714,0.337964669,0.537127878,0.512693946,0.240917208,0.625823019,0.258110015,0.785981882,0.701387085,0.398303966,0.465235221,0.400694045,0.756099792,1.015159565,1.062900999,0.823894629,0.833997349,1.266639235,0.664445121,1.834122135,1.633019377,1.693231663,0.455940707,0.89928934,2.773231308,0.888150953,1.011226156,1.627342575,0.248402792,1.442023735,2.08647713,1.333645985,1.473154819,1.359948038,1.080174494,1.132245877,0.876362594,2.574090001,1.49234963,0.515988565,0.911365703,0.982857779,1.230941585,0.728555867,0.376995279,0.647281582,0.79824132,0.762535315,0.659111721,0.524448679,0.735518301,0.508824328,0.658300279,1.038250306,0.643630189,0.32778212,0.345303985,0.933618974,1.306375887,0.998513253,0.605213659,0.447444517,0.850594594,0.898586515,0.644489938,0.374195949,0.5191954,0.460732378,0.890620721,0.813135891,1.196035764,1.947991728,0.95889384,1.485596423,1.671989989,0.865988406,1.517112552,0.875522581,1.218146464,0.886950527,1.019960381,1.01236781,0.978734714,0.766240516,1.03406071,2.230284664,1.058493148,1.270374575,2.263130512,1.336526498,1.857723894,1.105730997,1.784670495,1.616329964,0.544214483,0.242169756,0.261733431,0.238159806,2.12629594,1.688555006,0.559226624,0.239840312,0.487485798,0.893030828,1.344578486,0.274190804,1.062646256,1.101143665,0.21746674,0.749780248,1.30749317,0.95685346,1.32739847,0.973231564,0.814062454,1.620452165,1.398104125,1.291498879,1.615442222,0.956218525,0.593670028,1.198217837,1.94786428,2.012952695,0.708685956,0.762679327,0.605091509,0.529658231,1.06935235,0.348471284,1.528235907,1.730344041,0.105566497,0.815487322,1.352668499,1.659582881,0.577429373,2.035224153,1.776402,0.24590606,1.11725415,1.166340814,0.69889886,1.467343664,1.041118937,0.447333911,1.543456216,1.405567006,1.320832581,1.144270479,1.149290426,0.454581238,0.923769054,1.30896257,0.311003561,0.420835282,1.827554873,1.11766703,1.868417895,1.571493356,0.607246544,0.934834357,0.475383801,1.685996634,0.807546888,0.686432011,1.50464752,1.02598606,1.080576539,0.177755289,0.407473775,0.451238427,0.563662325,1.692965939,1.185964249,0.498612251,0.847548057,1.511168383,0.21801292,0.407811147,0.775682141,0.631204763,0.878315786,0.211531949,1.218603556,0.465117185,0.400548719,0.461238108,0.59783767,0.368907147,1.112796465,0.44282449,1.254376981,2.192645084,0.92600815,1.337737084,0.941717688,0.990994599,0.807265761,1.644323302,2.151774335,0.656646213,0.883964065,0.611954077,0.999872969,0.952111857,0.710519432,1.281425402,0.9009731,1.45469768,0.649748408,0.459640748,0.468938234,1.055543582,0.624568575,1.110775349,0.964698961,2.286561752,1.023795673,2.133922973,1.947927549,1.910206051,1.308336361,2.160471821,1.519088121,0.983565942,1.452779574,0.992554611,1.025701747,0.889740389,0.696880132,1.292711575,1.444955438,0.880717234,0.303468149,0.776122809,1.573158816,1.028833788,1.669639619,1.16756104,0.773179975,1.550551686,1.476400517,0.687028251,0.281439575,1.145687303,0.593773531,0.418385448,0.204112257,0.428924601
SM 42:3,1.884549679,0.809199008,0.916059086,1.962530784,0.176947217,0.864791661,0.519017172,0.247886384,0.25397618,0.528702262,0.662975753,0.163461454,0.419479138,0.157005679,0.921421053,0.71144379,0.206596547,0.42023574,0.613547008,0.99699668,1.104989647,0.971962382,0.772671409,0.765699755,1.286311935,0.575402078,1.84516088,1.500381662,1.74445498,0.395362313,0.896609216,2.919863615,0.647840239,0.954670298,1.534609527,0.190668668,1.182764221,2.594498744,1.176676195,1.405493623,1.185781105,0.676280241,0.937555853,0.731192113,2.835205606,1.801864665,0.390495922,0.923511982,0.931987306,0.999741497,0.986150357,0.482602681,0.612155786,1.035290694,0.761277997,0.612607043,0.66111197,0.793511461,0.568503143,0.771129465,0.875936268,0.855796727,0.293062443,0.304279786,1.095880578,1.764826691,1.169098374,0.797939462,0.562980341,0.939802168,1.233561673,0.689900018,0.293748418,0.674652199,0.476223467,0.86573518,0.829950774,1.14026395,1.170503577,1.13494141,1.15932535,1.681477804,0.685635129,1.487942902,0.63724258,1.263654651,1.110069776,1.35620919,1.124525627,0.964443669,0.720359553,1.226571216,2.514389407,1.156571923,1.09358126,1.932518742,1.062882916,1.808446562,1.134292067,1.631534746,0.670677528,0.56146563,0.169830771,0.190799547,0.070900792,0.782347115,0.825345857,0.190173049,0.16385423,0.127767115,0.709502074,0.806123757,0.275217495,0.688266206,0.750035677,0.217444181,0.265811636,1.190185832,0.848350645,0.438034229,0.703551976,0.693287926,1.124236112,1.373818049,1.626152024,1.758315243,1.210570533,1.025628473,1.078292446,2.000448164,2.172072465,0.94338814,0.851465948,0.939568645,0.695024762,1.224146329,0.571374751,1.593734372,2.053161708,0.219082301,1.281061082,1.782604418,1.876492653,0.85604835,0.852881494,0.869569929,0.1500279,1.047651804,1.070471679,0.666576561,1.236812117,1.28150673,0.321839312,1.302963208,1.574427334,1.038646423,0.943480077,1.068164036,0.459473338,0.425561572,1.548533461,0.664384746,0.829503738,2.339892211,1.546405095,2.127189399,1.328609888,0.752469697,0.957739862,0.575768987,2.228033125,1.130074912,0.962832804,2.137867202,1.393577106,1.801442435,0.734747318,1.000593527,0.648444926,1.077600182,1.904518386,0.972515099,0.503568946,0.67102132,1.068325459,0.418521416,0.741618077,1.312247307,0.841125458,0.981451842,0.455472801,1.731366922,0.49846479,0.150204195,0.241917093,0.467511102,0.727202296,1.273391545,0.163594587,0.727720127,1.844505767,1.0506004,1.462477333,0.692823378,0.761872872,0.261624387,1.001455993,1.449518064,0.714754916,0.499115097,0.301458781,0.947671283,0.626583366,1.067273905,1.726811233,1.271252412,1.9292844,1.024787797,0.820967206,0.834408442,1.359101013,0.917209932,1.464660597,0.83336,2.49981071,0.656410044,1.646441637,1.499983324,2.41757693,1.227532853,2.70039271,1.627727752,0.477155821,1.054197399,0.502290301,0.702053731,0.831541558,0.649237226,0.870172818,1.049584391,1.081589113,0.502686158,1.145456323,2.027393854,1.09406998,1.629723451,1.115766918,1.024096214,1.934219975,1.405397857,1.132522833,0.375576432,1.505296267,0.745632175,0.676971651,0.142184769,0.005465671
SM 42:2,2.817880021,0.862564642,0.343850466,1.971001545,2.914085801,1.035568126,0.70684446,3.631632247,2.471575797,1.329499416,0.349249133,0.378160334,-0.256196428,0.939301809,0.172439865,1.553594388,-0.474282365,-0.474282365,0.793540346,-0.073508948,0.009691315,0.624975211,1.1318928,3.821856591,1.332946522,1.004298198,1.678211678,0.810960028,1.323019214,0.962261129,0.711426873,1.174767966,0.018431169,2.654666232,2.723726209,2.121767754,2.289604627,-0.010969637,0.510387881,1.838111705,-0.474282365,0.476909611,0.113331693,0.391436706,1.499637512,2.782050624,1.592332742,-0.002308107,0.655947937,0.020203054,0.216887511,-0.064409354,-0.379305706,0.018483737,0.662360887,0.459710294,0.417971169,1.746501155,0.864864576,1.691361284,0.029787394,1.141404002,0.900899267,0.109589783,-0.054370652,-0.15244431,0.503168091,0.33298432,0.948448486,1.018333395,0.420028349,0.442271743,0.06411165,0.991928952,0.830361481,0.880629065,2.764913353,2.921216691,2.294593397,0.503593858,3.214100711,2.10925472,-0.262018462,5.349659078,3.893425517,0.776964172,1.475294444,0.423674916,0.487665396,2.553432852,0.023392871,-0.04905876,1.643350382,-0.289308575,1.736633774,2.07419034,3.351067633,0.101502985,0.484939086,1.586098635,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,3.111199432,1.556460831,1.452575195,0.636797323,0.636797323,3.085601757,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,3.081153412,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,2.43446412,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,6.316970199,2.873355594,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,3.280477435,0.636797323,0.636797323,2.05460331,0.636797323,0.636797323,0.636797323,1.692456406,0.636797323,0.636797323,0.636797323,0.636797323,1.048942414,1.51477357,0.636797323,0.636797323,1.47093151,1.845074047,0.636797323,2.202251878,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.636797323,0.842518388,0.842518388,1.428106731,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,1.556950586,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,1.795889249,2.745809729,0.842518388,1.356543173,1.228952531,0.842518388,0.842518388,1.539940892,0.842518388,0.842518388,1.738162579,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,1.398612998,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388,0.842518388
SM 42:1,1.435588062,0.731110964,0.844380352,1.491150156,0.341055492,0.669283839,0.480405712,0.283996721,0.263738444,0.585325753,0.728622014,0.272239458,0.636408945,0.218380373,1.416666201,0.933391924,0.385377181,0.66046352,0.56763921,1.043466749,1.049968507,1.014182472,0.792649167,0.632337797,1.11447841,0.737696527,1.29538686,1.664136512,1.548727802,0.478852616,1.139927593,2.461799901,0.786397771,1.231487144,1.645046859,0.329499513,1.103509865,2.259457939,1.614512454,1.23525081,1.079582491,0.887770901,0.935754958,0.736104377,1.984501935,1.829707652,0.468622505,0.701927526,0.648783191,1.180680684,1.059870775,0.58321647,0.691025568,1.020366473,1.068749588,0.733973915,0.743051785,0.681241363,0.600073099,0.781383948,1.095186029,0.766497409,0.452695822,0.376552909,1.038876851,1.31721902,0.946411974,0.570488344,0.699936737,1.323252333,1.041927746,0.576197106,0.362152138,0.716625126,0.607420283,0.969940432,1.110343464,1.262728191,1.49557805,1.226282505,1.375054816,1.26329367,1.133251382,1.827568198,0.606421146,1.053058719,0.904871379,1.062656333,1.172048023,0.876261363,0.875450123,1.159849269,2.414883409,1.416328616,1.271874306,2.351508874,1.174088772,1.474033641,1.253230545,1.08028641,0.917653611,1.057914016,0.55187873,0.373019479,0.045794177,0.918557442,1.426640174,1.471774901,0.352787801,0.202927069,1.161366188,0.693670846,0.443507897,0.586343248,0.621968872,0.370272842,0.38997274,1.22791398,0.920247417,0.530470265,0.693279065,0.966747818,1.108605424,1.403084058,1.061328121,2.211436658,0.929234063,1.033493265,1.29804837,2.006069406,1.697233931,0.690224292,0.823997656,1.001313227,0.693545169,1.5101622,0.906424983,1.182641403,1.173371374,0.627265455,1.989091365,2.567546927,1.193453569,0.846057668,0.999856568,0.531810782,0.396325802,0.904384124,0.969363477,0.785725967,0.751934987,1.058495721,0.329321262,0.511408586,1.476825768,0.977070177,1.014791481,0.992721503,0.572453952,0.564092272,1.091924689,0.842062822,0.790398224,1.664709513,1.293853289,1.980001235,1.195155175,0.644855224,1.000377063,0.456633514,1.758127565,0.920303881,0.71715012,1.851029133,0.825063325,1.360654353,1.329358088,1.296730506,0.819491058,0.9872218,1.623630056,1.232623693,0.784133791,1.062306079,1.175935311,0.417087696,0.714436105,1.234876884,0.799461448,1.009775614,0.500091716,1.552228714,0.697257446,0.451000853,0.473732559,0.650517152,0.725156598,1.138716946,0.287460074,1.153193201,1.394378705,1.119943984,1.382881543,0.871155187,0.672531418,0.727795127,1.028341952,0.944786541,0.61968419,0.431399769,0.328974694,0.936090481,0.582597722,0.98230159,1.555577531,1.128560146,1.701812656,1.044185775,0.746254532,0.676665794,0.996924036,0.745779037,1.888757222,0.69950669,2.25932504,0.636583072,1.804303697,1.248348614,1.736512146,1.565826432,2.139434249,1.219104604,0.706414099,1.228119042,0.611475897,1.181264612,1.056694874,1.032294327,0.922578754,1.081508868,1.055667098,0.29267046,0.748065142,1.654966748,1.000840955,1.578668611,1.038716552,0.802425554,1.767489375,1.496806522,1.225041254,0.538089445,1.318507697,0.626533159,0.5712556,0.382850362,0.233958522
